Script started on 2022-12-06 22:26:43-07:00 [TERM="xterm-256color" TTY="/dev/pts/29" COLUMNS="80" LINES="24"]
]0;shaheryar.syed@csa3:~/Documents/Assignment6 [?2004hshaheryar.syed@csa3:~/Documents/Assignment6$ ls
[?2004l
[0m[01;32ma6[0m  a6.asm  a6.s  input.bin  script.txt
]0;shaheryar.syed@csa3:~/Documents/Assignment6 [?2004hshaheryar.syed@csa3:~/Documents/Assignment6$ ./a6
[?2004l
Incorrect usage. Format: ./a6 file.bin
]0;shaheryar.syed@csa3:~/Documents/Assignment6 [?2004hshaheryar.syed@csa3:~/Documents/Assignment6$ ./a6 input.bin
[?2004l
Input:		Sin(x):		Cos(x)
34.7500000000	 0.5699967626  	 0.8216469379
35.0000000000	 0.5735764364  	 0.8191520443
35.2500000000	 0.5771451900  	 0.8166415552
35.5000000000	 0.5807029557  	 0.8141155184
35.7500000000	 0.5842496656  	 0.8115739820
36.0000000000	 0.5877852523  	 0.8090169944
36.2500000000	 0.5913096484  	 0.8064446043
36.5000000000	 0.5948227868  	 0.8038568606
36.7500000000	 0.5983246006  	 0.8012538127
37.0000000000	 0.6018150232  	 0.7986355100
37.2500000000	 0.6052939880  	 0.7960020025
37.5000000000	 0.6087614290  	 0.7933533403
37.7500000000	 0.6122172800  	 0.7906895737
38.0000000000	 0.6156614753  	 0.7880107536
38.2500000000	 0.6190939493  	 0.7853169309
38.5000000000	 0.6225146366  	 0.7826081569
38.7500000000	 0.6259234722  	 0.7798844831
39.0000000000	 0.6293203910  	 0.7771459615
39.2500000000	 0.6327053286  	 0.7743926441
39.5000000000	 0.6360782203  	 0.7716245834
39.7500000000	 0.6394390020  	 0.7688418321
40.0000000000	 0.6427876097  	 0.7660444431
40.2500000000	 0.6461239796  	 0.7632324698
40.5000000000	 0.6494480483  	 0.7604059656
40.7500000000	 0.6527597525  	 0.7575649844
41.0000000000	 0.6560590290  	 0.7547095802
41.2500000000	 0.6593458151  	 0.7518398075
41.5000000000	 0.6626200482  	 0.7489557208
41.7500000000	 0.6658816660  	 0.7460573751
42.0000000000	 0.6691306064  	 0.7431448255
42.2500000000	 0.6723668074  	 0.7402181275
42.5000000000	 0.6755902076  	 0.7372773368
42.7500000000	 0.6788007455  	 0.7343225094
43.0000000000	 0.6819983601  	 0.7313537016
43.2500000000	 0.6851829903  	 0.7283709699
43.5000000000	 0.6883545757  	 0.7253743710
43.7500000000	 0.6915130558  	 0.7223639621
44.0000000000	 0.6946583705  	 0.7193398003
44.2500000000	 0.6977904598  	 0.7163019434
44.5000000000	 0.7009092643  	 0.7132504492
44.7500000000	 0.7040147245  	 0.7101853756
45.0000000000	 0.7071067812  	 0.7071067812
45.2500000000	 0.7101853756  	 0.7040147245
45.5000000000	 0.7132504492  	 0.7009092643
45.7500000000	 0.7163019434  	 0.6977904598
46.0000000000	 0.7193398003  	 0.6946583705
46.2500000000	 0.7223639621  	 0.6915130558
46.5000000000	 0.7253743710  	 0.6883545757
46.7500000000	 0.7283709699  	 0.6851829903
47.0000000000	 0.7313537016  	 0.6819983601
47.2500000000	 0.7343225094  	 0.6788007455
47.5000000000	 0.7372773368  	 0.6755902076
47.7500000000	 0.7402181275  	 0.6723668074
48.0000000000	 0.7431448255  	 0.6691306064
48.2500000000	 0.7460573751  	 0.6658816660
48.5000000000	 0.7489557208  	 0.6626200482
48.7500000000	 0.7518398075  	 0.6593458151
49.0000000000	 0.7547095802  	 0.6560590290
49.2500000000	 0.7575649844  	 0.6527597525
49.5000000000	 0.7604059656  	 0.6494480483
49.7500000000	 0.7632324698  	 0.6461239796
50.0000000000	 0.7660444431  	 0.6427876097
50.2500000000	 0.7688418321  	 0.6394390020
50.5000000000	 0.7716245834  	 0.6360782203
50.7500000000	 0.7743926441  	 0.6327053286
51.0000000000	 0.7771459615  	 0.6293203910
51.2500000000	 0.7798844831  	 0.6259234722
51.5000000000	 0.7826081569  	 0.6225146366
51.7500000000	 0.7853169309  	 0.6190939493
52.0000000000	 0.7880107536  	 0.6156614753
52.2500000000	 0.7906895737  	 0.6122172800
52.5000000000	 0.7933533403  	 0.6087614290
52.7500000000	 0.7960020025  	 0.6052939880
53.0000000000	 0.7986355100  	 0.6018150232
53.2500000000	 0.8012538127  	 0.5983246006
53.5000000000	 0.8038568606  	 0.5948227868
53.7500000000	 0.8064446043  	 0.5913096484
54.0000000000	 0.8090169944  	 0.5877852523
54.2500000000	 0.8115739820  	 0.5842496656
54.5000000000	 0.8141155184  	 0.5807029557
54.7500000000	 0.8166415552  	 0.5771451900
55.0000000000	 0.8191520443  	 0.5735764364
55.2500000000	 0.8216469379  	 0.5699967626
55.5000000000	 0.8241261886  	 0.5664062369
55.7500000000	 0.8265897491  	 0.5628049277
56.0000000000	 0.8290375726  	 0.5591929035
56.2500000000	 0.8314696123  	 0.5555702330
56.5000000000	 0.8338858221  	 0.5519369853
56.7500000000	 0.8362861558  	 0.5482932295
57.0000000000	 0.8386705679  	 0.5446390350
57.2500000000	 0.8410390130  	 0.5409744714
57.5000000000	 0.8433914458  	 0.5372996083
57.7500000000	 0.8457278217  	 0.5336145159
58.0000000000	 0.8480480962  	 0.5299192642
58.2500000000	 0.8503522250  	 0.5262139237
58.5000000000	 0.8526401644  	 0.5224985647
58.7500000000	 0.8549118707  	 0.5187732582
59.0000000000	 0.8571673007  	 0.5150380749
59.2500000000	 0.8594064115  	 0.5112930861
59.5000000000	 0.8616291604  	 0.5075383630
59.7500000000	 0.8638355052  	 0.5037739770
60.0000000000	 0.8660254038  	 0.5000000000
60.2500000000	 0.8681988145  	 0.4962165037
60.5000000000	 0.8703556959  	 0.4924235601
60.7500000000	 0.8724960071  	 0.4886212415
61.0000000000	 0.8746197071  	 0.4848096202
61.2500000000	 0.8767267557  	 0.4809887689
61.5000000000	 0.8788171127  	 0.4771587603
61.7500000000	 0.8808907382  	 0.4733196672
62.0000000000	 0.8829475929  	 0.4694715628
62.2500000000	 0.8849876375  	 0.4656145203
62.5000000000	 0.8870108332  	 0.4617486132
62.7500000000	 0.8890171415  	 0.4578739151
63.0000000000	 0.8910065242  	 0.4539904997
63.2500000000	 0.8929789434  	 0.4500984410
63.5000000000	 0.8949343616  	 0.4461978131
63.7500000000	 0.8968727415  	 0.4422886902
64.0000000000	 0.8987940463  	 0.4383711468
64.2500000000	 0.9006982393  	 0.4344452574
64.5000000000	 0.9025852843  	 0.4305110968
64.7500000000	 0.9044551455  	 0.4265687399
65.0000000000	 0.9063077870  	 0.4226182617
65.2500000000	 0.9081431738  	 0.4186597375
65.5000000000	 0.9099612709  	 0.4146932427
65.7500000000	 0.9117620436  	 0.4107188526
66.0000000000	 0.9135454576  	 0.4067366431
66.2500000000	 0.9153114791  	 0.4027466899
66.5000000000	 0.9170600744  	 0.3987490689
66.7500000000	 0.9187912101  	 0.3947438564
67.0000000000	 0.9205048535  	 0.3907311285
67.2500000000	 0.9222009717  	 0.3867109616
67.5000000000	 0.9238795325  	 0.3826834324
67.7500000000	 0.9255405040  	 0.3786486174
68.0000000000	 0.9271838546  	 0.3746065934
68.2500000000	 0.9288095529  	 0.3705574375
68.5000000000	 0.9304175680  	 0.3665012267
68.7500000000	 0.9320078693  	 0.3624380383
69.0000000000	 0.9335804265  	 0.3583679495
69.2500000000	 0.9351352097  	 0.3542910380
69.5000000000	 0.9366721892  	 0.3502073813
69.7500000000	 0.9381913359  	 0.3461170571
70.0000000000	 0.9396926208  	 0.3420201433
70.2500000000	 0.9411760153  	 0.3379167180
70.5000000000	 0.9426414911  	 0.3338068592
70.7500000000	 0.9440890204  	 0.3296906453
71.0000000000	 0.9455185756  	 0.3255681545
71.2500000000	 0.9469301295  	 0.3214394653
71.5000000000	 0.9483236552  	 0.3173046564
71.7500000000	 0.9496991262  	 0.3131638065
72.0000000000	 0.9510565163  	 0.3090169944
72.2500000000	 0.9523957996  	 0.3048642990
72.5000000000	 0.9537169507  	 0.3007057995
72.7500000000	 0.9550199445  	 0.2965415750
73.0000000000	 0.9563047560  	 0.2923717047
73.2500000000	 0.9575713608  	 0.2881962681
73.5000000000	 0.9588197349  	 0.2840153447
73.7500000000	 0.9600498544  	 0.2798290140
74.0000000000	 0.9612616959  	 0.2756373558
74.2500000000	 0.9624552365  	 0.2714404499
74.5000000000	 0.9636304532  	 0.2672383761
74.7500000000	 0.9647873238  	 0.2630312145
75.0000000000	 0.9659258263  	 0.2588190451
75.2500000000	 0.9670459389  	 0.2546019482
75.5000000000	 0.9681476404  	 0.2503800041
75.7500000000	 0.9692309097  	 0.2461532930
76.0000000000	 0.9702957263  	 0.2419218956
76.2500000000	 0.9713420698  	 0.2376858923
76.5000000000	 0.9723699204  	 0.2334453639
76.7500000000	 0.9733792585  	 0.2292003909
77.0000000000	 0.9743700648  	 0.2249510543
77.2500000000	 0.9753423205  	 0.2206974350
77.5000000000	 0.9762960071  	 0.2164396139
77.7500000000	 0.9772311065  	 0.2121776722
78.0000000000	 0.9781476007  	 0.2079116908
78.2500000000	 0.9790454725  	 0.2036417511
78.5000000000	 0.9799247046  	 0.1993679344
78.7500000000	 0.9807852804  	 0.1950903220
79.0000000000	 0.9816271834  	 0.1908089954
79.2500000000	 0.9824503977  	 0.1865240360
79.5000000000	 0.9832549076  	 0.1822355255
79.7500000000	 0.9840406976  	 0.1779435455
80.0000000000	 0.9848077530  	 0.1736481777
80.2500000000	 0.9855560591  	 0.1693495038
80.5000000000	 0.9862856015  	 0.1650476059
80.7500000000	 0.9869963666  	 0.1607425656
81.0000000000	 0.9876883406  	 0.1564344650
81.2500000000	 0.9883615105  	 0.1521233862
81.5000000000	 0.9890158634  	 0.1478094111
81.7500000000	 0.9896513868  	 0.1434926220
82.0000000000	 0.9902680687  	 0.1391731010
82.2500000000	 0.9908658974  	 0.1348509303
82.5000000000	 0.9914448614  	 0.1305261922
82.7500000000	 0.9920049497  	 0.1261989691
83.0000000000	 0.9925461516  	 0.1218693434
83.2500000000	 0.9930684570  	 0.1175373975
83.5000000000	 0.9935718557  	 0.1132032138
83.7500000000	 0.9940563382  	 0.1088668749
84.0000000000	 0.9945218954  	 0.1045284633
84.2500000000	 0.9949685183  	 0.1001880616
84.5000000000	 0.9953961984  	 0.0958457525
84.7500000000	 0.9958049276  	 0.0915016187
85.0000000000	 0.9961946981  	 0.0871557427
85.2500000000	 0.9965655025  	 0.0828082075
85.5000000000	 0.9969173337  	 0.0784590957
85.7500000000	 0.9972501851  	 0.0741084902
86.0000000000	 0.9975640503  	 0.0697564737
86.2500000000	 0.9978589232  	 0.0654031292
86.5000000000	 0.9981347984  	 0.0610485395
86.7500000000	 0.9983916706  	 0.0566927876
87.0000000000	 0.9986295348  	 0.0523359562
87.2500000000	 0.9988483865  	 0.0479781285
87.5000000000	 0.9990482216  	 0.0436193874
87.7500000000	 0.9992290362  	 0.0392598158
88.0000000000	 0.9993908270  	 0.0348994967
88.2500000000	 0.9995335908  	 0.0305385132
88.5000000000	 0.9996573250  	 0.0261769483
88.7500000000	 0.9997620271  	 0.0218148850
89.0000000000	 0.9998476952  	 0.0174524064
89.2500000000	 0.9999143276  	 0.0130895956
89.5000000000	 0.9999619231  	 0.0087265355
89.7500000000	 0.9999904807  	 0.0043633093
90.0000000000	 1.0000000000  	 0.0000000000
]0;shaheryar.syed@csa3:~/Documents/Assignment6 [?2004hshaheryar.syed@csa3:~/Documents/Assignment6$ exit
[?2004l
exit

Script done on 2022-12-06 22:27:00-07:00 [COMMAND_EXIT_CODE="0"]
